4.312578123062849045e-03,1.276556123048067093e-02,5.241387337446212769e-02,4.980592429637908936e-01,9.471112862229347229e-03,1.661062985658645630e-02,6.427322980016469955e-03,7.465711832046508789e-01,1.278453469276428223e-01,8.570371270179748535e-01
5.568925738334655762e-01,8.416827768087387085e-03,6.545889191329479218e-03,9.030806422233581543e-01,1.224118005484342575e-02,1.052767992019653320e+00,2.250640988349914551e-01,4.643489420413970947e-02,7.518481016159057617e-01,1.430165469646453857e-01
4.337490070611238480e-03,1.672678440809249878e-02,1.717616915702819824e-01,9.568249434232711792e-02,5.553207993507385254e-01,9.119873866438865662e-03,1.477182563394308090e-02,7.741037607192993164e-01,9.685283526778221130e-03,1.582844555377960205e-01
3.869938850402832031e-01,2.817592397332191467e-02,1.180964894592761993e-02,1.397429406642913818e-02,5.442079622298479080e-03,1.090556025505065918e+00,6.486563086509704590e-01,1.568664312362670898e-01,3.509646058082580566e-01,5.193805694580078125e-01
3.990668337792158127e-03,1.029969099909067154e-02,3.111835122108459473e-01,3.594993650913238525e-01,1.304488256573677063e-02,5.436936020851135254e-01,1.574937999248504639e-01,5.604548496194183826e-04,2.754125893115997314e-01,2.986413836479187012e-01
2.949730958789587021e-03,2.212080210447311401e-01,2.794193029403686523e-01,4.623038768768310547e-01,2.375534474849700928e-01,4.544112980365753174e-01,1.241524517536163330e-02,5.247797234915196896e-04,3.108348548412322998e-01,3.056679666042327881e-01
5.406142473220825195e-01,6.929068826138973236e-03,7.080382853746414185e-02,7.527323905378580093e-04,1.189874298870563507e-02,1.160324923694133759e-02,1.618184521794319153e-02,9.643769823014736176e-03,3.870486319065093994e-01,5.047756433486938477e-01
1.272283047437667847e-01,3.782232105731964111e-01,1.076695546507835388e-01,9.241595268249511719e-01,1.052131224423646927e-02,1.053593158721923828e+00,6.115902680903673172e-03,1.284796651452779770e-02,3.684349125251173973e-03,2.718654274940490723e-01
6.014066338539123535e-01,9.917970746755599976e-03,2.528722882270812988e-01,2.236406132578849792e-02,1.038694754242897034e-02,1.315855234861373901e-02,1.933587831445038319e-03,7.288614511489868164e-01,3.547452092170715332e-01,3.498710226267576218e-03
1.887053996324539185e-02,1.088086701929569244e-02,4.522896707057952881e-01,5.175437927246093750e-01,1.950612105429172516e-02,8.034841716289520264e-02,1.597262336872518063e-03,2.896574735641479492e-01,3.612859919667243958e-02,2.513305051252245903e-03
4.852810874581336975e-03,9.549447298049926758e-01,3.200156614184379578e-03,1.897341459989547729e-01,1.089022159576416016e+00,6.926633883267641068e-03,1.937061846256256104e-01,5.929599329829216003e-02,4.096521437168121338e-02,3.334015607833862305e-03
2.312062829732894897e-01,7.360108196735382080e-03,1.471115741878747940e-02,1.818007975816726685e-01,2.243248187005519867e-02,4.199715703725814819e-02,8.930041193962097168e-01,1.563727390021085739e-03,5.353697761893272400e-02,1.431019417941570282e-02
4.580436274409294128e-03,1.148618578910827637e+00,1.860887743532657623e-02,3.637507855892181396e-01,8.870462179183959961e-01,1.040684804320335388e-02,5.058505339547991753e-04,6.095303297042846680e-01,5.983718112111091614e-02,4.191238060593605042e-02
3.214637981727719307e-03,9.416879154741764069e-03,5.162820685654878616e-03,1.851296722888946533e-01,2.190084308385848999e-01,1.095471158623695374e-02,1.421874910593032837e-01,2.193958032876253128e-03,3.744662106037139893e-01,3.204690217971801758e-01
5.807662010192871094e-01,7.922039367258548737e-03,5.141249857842922211e-03,1.026114099659025669e-03,2.011561580002307892e-02,7.346725463867187500e-01,5.932345986366271973e-01,4.575648345053195953e-03,3.260660767555236816e-01,1.422775723040103912e-02
1.520250886678695679e-01,2.308371290564537048e-02,2.883772924542427063e-02,3.483691215515136719e-01,4.690076112747192383e-01,8.842060342431068420e-03,1.385441282764077187e-03,8.073804900050163269e-03,1.741457879543304443e-01,3.959136083722114563e-02
5.388143658638000488e-01,2.116649150848388672e-01,7.319780588150024414e-01,7.337376475334167480e-01,7.399343885481357574e-03,3.526605665683746338e-03,1.256946194916963577e-02,3.946994841098785400e-01,3.649470210075378418e-01,5.081393718719482422e-01
