1.146225444972515106e-02,1.648267060518264771e-01,1.292167752981185913e-01,1.806287094950675964e-02,1.548587977886199951e-01,9.043210186064243317e-03,3.631164431571960449e-01,5.045516416430473328e-03,2.691908776760101318e-01,1.285050157457590103e-02
1.555512845516204834e-01,8.879994973540306091e-03,4.262107610702514648e-01,3.724681138992309570e-01,3.128110896795988083e-03,4.496537148952484131e-01,1.601412147283554077e-02,3.267779350280761719e-01,2.878780066967010498e-01,3.986532986164093018e-01
1.003665030002593994e-01,2.242251997813582420e-03,3.957274556159973145e-01,3.567104637622833252e-01,7.897061295807361603e-03,1.182632622658275068e-04,3.069293685257434845e-03,5.436493754386901855e-01,1.802145689725875854e-01,4.407344385981559753e-03
8.161894977092742920e-03,2.655461197718977928e-03,1.322730723768472672e-02,3.572840476408600807e-03,4.456406533718109131e-01,4.277624487876892090e-01,6.372599396854639053e-03,3.214752534404397011e-03,4.620712101459503174e-01,4.480261802673339844e-01
2.529293298721313477e-01,2.076681703329086304e-03,1.819904297590255737e-01,7.888482213020324707e-01,1.468580012442544103e-04,5.722251534461975098e-01,4.823405668139457703e-02,9.289027191698551178e-03,1.235028728842735291e-02,9.902310557663440704e-03
4.172870144248008728e-02,6.520905345678329468e-02,2.637724392116069794e-03,8.745103143155574799e-03,6.726422905921936035e-02,7.092308806022629142e-06,5.982378497719764709e-03,1.621134392917156219e-02,3.799247741699218750e-01,3.025359660387039185e-02
5.666939541697502136e-03,3.902419004589319229e-03,1.502964086830615997e-02,1.520335823297500610e-01,3.406151235103607178e-01,-0.000000000000000000e+00,9.422769770026206970e-03,4.979026615619659424e-01,4.896565899252891541e-02,4.447169303894042969e-01
8.766870014369487762e-03,1.738857012242078781e-03,2.149189263582229614e-02,4.793069660663604736e-01,4.185062944889068604e-01,3.769948184490203857e-01,1.103528775274753571e-02,1.031455956399440765e-02,1.935870945453643799e-02,5.529676079750061035e-01
4.142170771956443787e-02,9.758488158695399761e-04,7.351845852099359035e-04,5.475571844726800919e-03,2.651705443859100342e-01,3.229246241971850395e-03,4.788255318999290466e-03,6.619797646999359131e-02,3.709490299224853516e-01,2.475017309188842773e-01
1.129484921693801880e-01,5.485655274242162704e-03,5.695905536413192749e-03,2.978574633598327637e-01,4.536805674433708191e-03,3.663114905357360840e-01,3.245606720447540283e-01,6.740451790392398834e-03,3.049565255641937256e-01,1.617106050252914429e-01
1.111761108040809631e-01,7.081727962940931320e-03,2.424192801117897034e-02,9.843462146818637848e-03,1.036573108285665512e-02,3.800702048465609550e-03,4.488091170787811279e-01,6.948680151253938675e-03,1.794257946312427521e-02,7.583448663353919983e-03
7.585841696709394455e-03,9.289648383855819702e-03,1.513311080634593964e-02,2.778038084506988525e-01,1.325534470379352570e-02,2.763128280639648438e-01,9.044089168310165405e-02,9.516920894384384155e-03,1.845598518848419189e-01,8.056204020977020264e-02
2.588568627834320068e-01,7.608726620674133301e-03,2.571782171726226807e-01,4.614466130733489990e-01,2.993513364344835281e-03,-0.000000000000000000e+00,5.420436616986989975e-03,3.947134613990783691e-01,2.653012275695800781e-01,4.496679008007049561e-01
4.630441367626190186e-01,6.863979697227478027e-01,3.700964152812957764e-01,6.915344856679439545e-03,6.735421419143676758e-01,3.577649826183915138e-03,8.269571699202060699e-03,5.990074276924133301e-01,1.411430817097425461e-02,1.573485434055328369e-01
2.257860451936721802e-01,1.013342291116714478e-02,1.387937664985656738e-01,9.195940801873803139e-04,1.993738859891891479e-02,2.223386913537979126e-01,1.680201590061187744e-01,1.549425162374973297e-02,5.201197862625122070e-01,4.476302266120910645e-01
5.672893952578306198e-03,1.001011021435260773e-02,1.176398873329162598e+00,5.277611613273620605e-01,1.610202528536319733e-02,2.893108129501342773e-01,5.352954939007759094e-02,5.566324573010206223e-03,5.568225402384996414e-03,7.297604344785213470e-03
