-0.000000000000000000e+00,-0.000000000000000000e+00,5.211437121033668518e-03,4.786012577824294567e-04,8.610854274593293667e-04,-0.000000000000000000e+00,7.306120824068784714e-03,-0.000000000000000000e+00,4.167325096204876900e-04,-0.000000000000000000e+00,7.265509571880102158e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.476474809460341930e-04,4.988985601812601089e-03,-0.000000000000000000e+00,5.856746574863791466e-04,4.233577288687229156e-03,6.012120749801397324e-03,-0.000000000000000000e+00,3.997828345745801926e-03,1.235023839399218559e-03,3.574447939172387123e-03,7.740390952676534653e-03,-0.000000000000000000e+00,6.417615804821252823e-04,-0.000000000000000000e+00,4.109837580472230911e-03,2.267552539706230164e-03,5.844473838806152344e-03,-0.000000000000000000e+00
1.924628973938524723e-03,6.972281262278556824e-03,2.304008230566978455e-03,3.979068249464035034e-03,-0.000000000000000000e+00,3.023396711796522141e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.710540968924760818e-03,6.786778103560209274e-03,6.591231562197208405e-03,1.515012350864708424e-03,3.918359987437725067e-03,4.597691819071769714e-03,6.894782185554504395e-03,1.347907353192567825e-03,1.705853617750108242e-03,6.358645390719175339e-03,4.963499493896961212e-03,2.661786507815122604e-03,1.948054763488471508e-03,7.440545596182346344e-03,1.574723049998283386e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.458821913227438927e-03,6.391175091266632080e-03,4.091396462172269821e-03,5.312973167747259140e-03,4.533841740339994431e-03
-0.000000000000000000e+00,-0.000000000000000000e+00,4.040627274662256241e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.571759930811822414e-03,1.106983749195933342e-03,-0.000000000000000000e+00,3.142421599477529526e-03,1.609101658686995506e-03,5.294086411595344543e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.188020618632435799e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.503958091139793396e-03,-0.000000000000000000e+00,6.433863309212028980e-04,1.909166108816862106e-03,4.074619151651859283e-03,3.169011091813445091e-03,2.743421820923686028e-03,-0.000000000000000000e+00,3.860932192765176296e-04,5.336029571481049061e-04,-0.000000000000000000e+00,3.110334509983658791e-03,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.262786988168954849e-03,-0.000000000000000000e+00,3.299267962574958801e-03,5.634311819449067116e-04,3.335395129397511482e-03,-0.000000000000000000e+00,2.417529234662652016e-03,2.092332346364855766e-03,4.946364089846611023e-03,3.744736546650528908e-03,7.006534840911626816e-03,-0.000000000000000000e+00,7.693173829466104507e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,8.399231592193245888e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.943542880937457085e-04,-0.000000000000000000e+00,5.227675195783376694e-03,1.434395904652774334e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.904115874320268631e-03,8.592607337050139904e-04
5.341413430869579315e-03,4.828596021980047226e-03,-0.000000000000000000e+00,7.214902900159358978e-03,5.789967253804206848e-03,6.127733737230300903e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.068939317017793655e-03,-0.000000000000000000e+00,3.896720474585890770e-03,-0.000000000000000000e+00,2.955089090391993523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,7.655118126422166824e-03,2.140657044947147369e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.710780318826436996e-03,3.509351052343845367e-03,5.440406501293182373e-03,-0.000000000000000000e+00,6.266786251217126846e-03,-0.000000000000000000e+00,1.637887791730463505e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.421305445954203606e-03,7.777359802275896072e-03,5.004173610359430313e-03,5.536137614399194717e-03
3.639657981693744659e-03,3.227384295314550400e-03,-0.000000000000000000e+00,7.359472103416919708e-03,4.664657637476921082e-03,-0.000000000000000000e+00,2.008755691349506378e-03,-0.000000000000000000e+00,2.853682963177561760e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.744333706796169281e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,5.175858736038208008e-03,-0.000000000000000000e+00,5.889794323593378067e-03,6.015476770699024200e-03,9.186929091811180115e-04,7.329302839934825897e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.360380746424198151e-03,7.164878188632428646e-04,5.341351788956671953e-05,2.501572482287883759e-03,4.807768855243921280e-03,-0.000000000000000000e+00,1.009479979984462261e-03,2.077867742627859116e-03
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.248655310831964016e-04,4.446691367775201797e-03,9.979347232729196548e-04,2.797679917421191931e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.398884743452072144e-03,3.653828054666519165e-03,5.152269732207059860e-03,3.779435297474265099e-03,7.308724801987409592e-03,-0.000000000000000000e+00,4.424142185598611832e-03,-0.000000000000000000e+00,3.000066382810473442e-03,-0.000000000000000000e+00,2.931590424850583076e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,5.373149644583463669e-03,-0.000000000000000000e+00,2.162965945899486542e-03,1.471737516112625599e-03,2.985572791658341885e-04,7.511609233915805817e-03,-0.000000000000000000e+00,3.743764245882630348e-03,-0.000000000000000000e+00
5.914182867854833603e-03,2.829684177413582802e-03,-0.000000000000000000e+00,1.957480097189545631e-03,1.279081334359943867e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.724937628954648972e-03,6.987129803746938705e-03,-0.000000000000000000e+00,2.692979294806718826e-03,-0.000000000000000000e+00,2.090537309413775802e-04,3.426878945901989937e-03,6.188180297613143921e-03,3.478049300611019135e-03,2.517965389415621758e-03,7.222208194434642792e-03,2.219863235950469971e-03,1.467734575271606445e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.039192710071802139e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.219574457034468651e-03,7.244180422276258469e-03,5.967306438833475113e-03,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,7.036957424134016037e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.548289675265550613e-04,4.524634568952023983e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,2.777424873784184456e-03,-0.000000000000000000e+00,7.512245792895555496e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.154926329851150513e-03,2.012953162193298340e-03,4.689345136284828186e-03,-0.000000000000000000e+00,1.394896302372217178e-03,-0.000000000000000000e+00,2.707993146032094955e-03,3.202449064701795578e-03,-0.000000000000000000e+00,3.880428150296211243e-03,7.480260683223605156e-04,5.906567908823490143e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.846259184181690216e-03
-0.000000000000000000e+00,1.555495546199381351e-04,-0.000000000000000000e+00,6.569993216544389725e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.085127729922533035e-03,-0.000000000000000000e+00,5.611728411167860031e-03,-0.000000000000000000e+00,1.528395841887686402e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,1.229261397384107113e-03,1.994289457798004150e-03,1.308568054810166359e-03,1.273174420930445194e-03,-0.000000000000000000e+00,7.452117279171943665e-04,-0.000000000000000000e+00,5.930996034294366837e-03,7.300156634300947189e-03,-0.000000000000000000e+00,2.708352403715252876e-03,5.414539482444524765e-03,-0.000000000000000000e+00,5.345892161130905151e-03,7.137290667742490768e-03,4.822302726097404957e-04,-0.000000000000000000e+00
