1.258957199752330780e-04,2.352878254896495491e-05,-0.000000000000000000e+00,2.014517231145873666e-04,2.336005491088144481e-05,6.392553768819198012e-05,1.252411748282611370e-04,-0.000000000000000000e+00,8.300984336528927088e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.326669194502756000e-05,1.610781473573297262e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
1.881823118310421705e-04,-0.000000000000000000e+00,1.217439639731310308e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,2.018758277699816972e-05,1.909267739392817020e-04,1.053454398061148822e-04,7.307242776732891798e-05,-0.000000000000000000e+00,4.325020199758000672e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,8.883151895133778453e-05,-0.000000000000000000e+00,-0.000000000000000000e+00
2.010416210396215320e-04,-0.000000000000000000e+00,1.488014822825789452e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.255002280231565237e-04,-0.000000000000000000e+00,2.179572447857935913e-06,1.287216764467302710e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,8.899266686057671905e-05,1.989089068956673145e-04,-0.000000000000000000e+00,2.103389851981773973e-04,3.383416640190262115e-07
1.093900136766023934e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.042912408593110740e-04,-0.000000000000000000e+00,1.443626097170636058e-04,-0.000000000000000000e+00,1.212895222124643624e-04,1.747061178321018815e-04,-0.000000000000000000e+00,1.892778236651793122e-04,-0.000000000000000000e+00,1.934042520588263869e-04,1.041063005686737597e-04,1.256345713045448065e-04,1.898937189253047109e-04
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.775723649188876152e-04,9.360095282318070531e-05,4.883439487457508221e-06,6.171591667225584388e-05,1.348619407508522272e-04,-0.000000000000000000e+00,6.156635208753868937e-05,1.115268387366086245e-04,1.068630226654931903e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,8.849867299431934953e-05,5.091808998258784413e-05,1.128614239860326052e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,3.040565934497863054e-05,6.531726103276014328e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.961484127212315798e-05,2.082827413687482476e-04
-0.000000000000000000e+00,1.089971774490550160e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.296192349400371313e-04,-0.000000000000000000e+00,1.562451870995573699e-05,1.663570146774873137e-04,2.044833236141130328e-04,2.705791666812729090e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.041771804215386510e-04,1.193303032778203487e-04
1.623535354156047106e-04,-0.000000000000000000e+00,2.190579152738791890e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,1.325902267126366496e-04,1.870774212875403464e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.752116264076903462e-05,-0.000000000000000000e+00
8.628961950307711959e-06,1.012182256090454757e-04,-0.000000000000000000e+00,2.994487886098795570e-06,-0.000000000000000000e+00,5.374684405978769064e-06,2.075227239402011037e-04,5.757421604357659817e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,1.302028686041012406e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.423989306204020977e-04
1.779221929609775543e-04,-0.000000000000000000e+00,5.418893124442547560e-05,2.041738771367818117e-04,1.511023438069969416e-04,1.112939062295481563e-04,1.777380821295082569e-04,1.823597558541223407e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.824245504802092910e-05,-0.000000000000000000e+00,3.473843753454275429e-05,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,1.743359753163531423e-04,1.880435775092337281e-05,-0.000000000000000000e+00,1.040696442942135036e-04,1.765567430993542075e-04,5.592510569840669632e-05,-0.000000000000000000e+00,9.608850086806342006e-05,-0.000000000000000000e+00,9.753794438438490033e-05,-0.000000000000000000e+00,5.605193291557952762e-05,6.196205958985956386e-06,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,1.812680275179445744e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.378409942844882607e-04,6.205309910001233220e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,9.177620086120441556e-05,1.365485222777351737e-04,-0.000000000000000000e+00,1.586020080139860511e-04
1.376019208692014217e-03,1.634768559597432613e-03,-0.000000000000000000e+00,5.233738920651376247e-05,2.749906561803072691e-04,6.131035945600160630e-08,-0.000000000000000000e+00,-0.000000000000000000e+00,5.726144181039671821e-08,-0.000000000000000000e+00,-0.000000000000000000e+00,2.050957269966602325e-02,1.346352473774459213e-05,5.464115645736455917e-03,-0.000000000000000000e+00,-0.000000000000000000e+00
2.857603132724761963e-03,3.694299375638365746e-03,-0.000000000000000000e+00,1.120278175221756101e-04,5.999947316013276577e-04,1.324306822425569408e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,1.236845264429575764e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,4.054997861385345459e-02,7.867449312470853329e-05,1.140706427395343781e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,3.689122386276721954e-04,2.354056050535291433e-04,2.968513872474431992e-04,-0.000000000000000000e+00,3.284002741565927863e-05,3.400109999347478151e-04,1.477056912335683592e-07,9.503816545475274324e-05,1.249515626113861799e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.286909825168550014e-05,2.169140771002275869e-06
-0.000000000000000000e+00,7.673342224734369665e-06,3.968739747506333515e-06,4.984387487638741732e-06,7.471951448678737506e-06,1.817603333620354533e-04,1.007659448077902198e-04,6.154398324298426814e-09,2.177093301725108176e-05,3.802654828177765012e-05,2.092235517920926213e-04,1.235936069861054420e-04,-0.000000000000000000e+00,1.080123111023567617e-04,8.693808194948360324e-05,-0.000000000000000000e+00
7.515266042901203036e-05,-0.000000000000000000e+00,5.487612725119106472e-05,1.671391942181799095e-06,6.485696940217167139e-05,-0.000000000000000000e+00,5.555647294386290014e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.395350646926090121e-05,1.195609365822747350e-04
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.661368442000821233e-04,-0.000000000000000000e+00,9.224002133123576641e-05,3.431248478591442108e-05,-0.000000000000000000e+00,1.047718615154735744e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.573960566427558661e-05
-0.000000000000000000e+00,1.157545484602451324e-04,-0.000000000000000000e+00,5.325856545823626220e-05,9.551280527375638485e-05,-0.000000000000000000e+00,1.797219447325915098e-04,9.127982048084959388e-05,2.004360139835625887e-04,-0.000000000000000000e+00,1.477834593970328569e-04,1.409944088663905859e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.083563765860162675e-04,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.255962561117485166e-04,7.297504635062068701e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.027858373476192355e-05,2.145938196917995811e-04
-0.000000000000000000e+00,1.289733190787956119e-04,-0.000000000000000000e+00,1.052924635587260127e-04,-0.000000000000000000e+00,9.127434168476611376e-05,8.280186739284545183e-05,-0.000000000000000000e+00,5.732150748372077942e-05,6.842033144494052976e-06,7.000231562415137887e-05,4.690255445893853903e-05,3.577002644306048751e-05,-0.000000000000000000e+00,2.098179975291714072e-04,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,9.873812086880207062e-05,5.323828372638672590e-05,8.172827801899984479e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,1.491623261244967580e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.840494223870337009e-04,-0.000000000000000000e+00,1.250542700290679932e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
1.843717909650877118e-04,2.097794349538162351e-04,-0.000000000000000000e+00,7.232715870486572385e-05,4.518098285188898444e-05,1.201074410346336663e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.216918700374662876e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,6.610967830056324601e-05,1.886598183773458004e-04,-0.000000000000000000e+00,9.840134589467197657e-05,-0.000000000000000000e+00,8.861232345225289464e-05,6.956584547879174352e-05,-0.000000000000000000e+00,8.539214468328282237e-05,3.172213109792210162e-05,6.499159644590690732e-05,4.076868572155945003e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,6.731846224283799529e-05
1.386924850521609187e-04,-0.000000000000000000e+00,1.440123469365062192e-05,1.025932942866347730e-04,9.996951848734170198e-05,6.169162224978208542e-05,-0.000000000000000000e+00,6.634727469645440578e-05,-0.000000000000000000e+00,8.067308226600289345e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.248527405550703406e-04,2.724057412706315517e-05,1.667044853093102574e-04
9.303765546064823866e-05,-0.000000000000000000e+00,2.604780274850782007e-05,-0.000000000000000000e+00,1.494386815465986729e-04,2.431470420560799539e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.928068813867866993e-04,1.218524703290313482e-04,9.500403393758460879e-05,2.103690057992935181e-04,1.007587616186356172e-05,-0.000000000000000000e+00,1.918656780617311597e-04
-0.000000000000000000e+00,9.144921205006539822e-05,-0.000000000000000000e+00,1.444557274226099253e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.898893970064818859e-04,1.888038386823609471e-04,1.657723987591452897e-05,9.140962356468662620e-05,-0.000000000000000000e+00,5.771488940808922052e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,2.868899355235043913e-05,1.854412694228813052e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,8.137647819239646196e-05,1.112754252972081304e-04,-0.000000000000000000e+00,8.403151150560006499e-05,1.840812910813838243e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,4.665143569582141936e-05,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,1.269313215743750334e-04,-0.000000000000000000e+00,1.089709403458982706e-04,-0.000000000000000000e+00,9.618321200832724571e-05,-0.000000000000000000e+00,5.452428013086318970e-05,-0.000000000000000000e+00,4.794007691089063883e-05,7.568389992229640484e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,8.300708577735349536e-05,5.981107824482023716e-05,9.501727618044242263e-05
-0.000000000000000000e+00,-0.000000000000000000e+00,1.775824639480561018e-04,4.871786222793161869e-05,4.359637750894762576e-05,9.661207877798005939e-05,8.148340566549450159e-05,-0.000000000000000000e+00,1.694957318250089884e-04,1.108161959564313293e-04,1.098068751161918044e-04,-0.000000000000000000e+00,1.760093146003782749e-04,-0.000000000000000000e+00,8.842887473292648792e-05,3.358680032761185430e-06
-0.000000000000000000e+00,-0.000000000000000000e+00,1.823243510443717241e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.129209340433590114e-04,6.530793325509876013e-05,7.479685882572084665e-05,1.308551873080432415e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.224357093742582947e-06,-0.000000000000000000e+00,-0.000000000000000000e+00
1.818679156713187695e-04,-0.000000000000000000e+00,2.089431218337267637e-04,3.764259872696129605e-06,5.981381400488317013e-05,-0.000000000000000000e+00,3.850759094348177314e-05,5.371147199184633791e-05,8.523355973011348397e-06,1.017668109852820635e-04,1.752545358613133430e-04,4.868512405664660037e-05,-0.000000000000000000e+00,1.399995671818032861e-04,1.144763737102039158e-04,1.425556256435811520e-04
4.835522122448310256e-05,1.902827898447867483e-05,1.160069659817963839e-04,4.058536887896480039e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,7.443776121363043785e-05,-0.000000000000000000e+00,1.325932826148346066e-04,1.077430206350982189e-04,1.423384819645434618e-04,8.019594679353758693e-05,-0.000000000000000000e+00,1.930797770910430700e-05,1.254607195733115077e-04,3.106909503003407735e-07
7.378250011242926121e-04,1.203735242597758770e-03,3.991948906332254410e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,4.362938125268556178e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.004641561053176702e-07,-0.000000000000000000e+00,2.253611572086811066e-03,-0.000000000000000000e+00,6.029451615177094936e-04,3.074089818255743012e-06,5.999475433782208711e-06
4.056384786963462830e-02,1.138251796364784241e-01,4.597068950533866882e-02,7.231307790789287537e-06,-0.000000000000000000e+00,1.290260464884340763e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.866568773984909058e-01,-0.000000000000000000e+00,4.408893361687660217e-02,1.644056173972785473e-04,1.189452246762812138e-03
8.132252842187881470e-02,1.826067566871643066e-01,8.347547799348831177e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,4.785115364938974380e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,7.997938664630055428e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,2.799501717090606689e-01,2.846336690708994865e-03,8.562924712896347046e-02,7.789809023961424828e-05,2.354842843487858772e-03
