4.669787827879190445e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.332007956691086292e-04,-0.000000000000000000e+00,4.896473139524459839e-03,-0.000000000000000000e+00,5.050191190093755722e-03,2.660051919519901276e-03,6.799050141125917435e-03,8.513904758729040623e-04,-0.000000000000000000e+00,7.262763101607561111e-03,4.238165449351072311e-03,7.730428478680551052e-04,6.160721182823181152e-03,-0.000000000000000000e+00,7.102485280483961105e-03,1.797505887225270271e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.645794979296624660e-04,7.403864990919828415e-03,1.250736182555556297e-03,5.253984127193689346e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.220273811370134354e-03,6.189335603266954422e-03,1.240237848833203316e-03,2.127313520759344101e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.908297814428806305e-03,6.475316360592842102e-03,2.377423224970698357e-03,-0.000000000000000000e+00,5.010761320590972900e-03,-0.000000000000000000e+00,4.582345485687255859e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.188634317368268967e-03,3.741744905710220337e-03,4.753951448947191238e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.200170118361711502e-03,1.137323095463216305e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.264171700924634933e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.803508847951889038e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.524592215195298195e-03,-0.000000000000000000e+00,1.297063543461263180e-03
3.019284456968307495e-03,-0.000000000000000000e+00,5.194767843931913376e-03,-0.000000000000000000e+00,5.075186025351285934e-03,4.293276928365230560e-03,-0.000000000000000000e+00,2.220163354650139809e-03,5.057608243077993393e-03,7.326796185225248337e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.817007109522819519e-03,-0.000000000000000000e+00,1.781233004294335842e-03,6.259826943278312683e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.286586936563253403e-03,-0.000000000000000000e+00,3.582227742299437523e-03,4.723435267806053162e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.776056644506752491e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,6.103773601353168488e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,7.386699318885803223e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.662193564698100090e-03,-0.000000000000000000e+00,6.574331200681626797e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,3.265605075284838676e-03,5.235651042312383652e-03,3.583467099815607071e-03,3.641994902864098549e-03,-0.000000000000000000e+00,3.860150929540395737e-03,3.112798091024160385e-03,4.518949426710605621e-03,6.806739140301942825e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.676756914705038071e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.159322379156947136e-03,7.301014848053455353e-03,-0.000000000000000000e+00,1.610650797374546528e-03,3.820124315097928047e-03,7.436125539243221283e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.346824087202548981e-03,2.202899660915136337e-03
-0.000000000000000000e+00,-0.000000000000000000e+00,2.836585277691483498e-03,5.318589042872190475e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.679817611351609230e-03,1.939341076649725437e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.241596230305731297e-04,5.804164800792932510e-03,6.207059137523174286e-03,7.195564918220043182e-03,3.508287773001939058e-04,-0.000000000000000000e+00,3.857965115457773209e-03,3.348140278831124306e-03,-0.000000000000000000e+00,2.052702708169817924e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.577666684985160828e-03,-0.000000000000000000e+00,3.526241751387715340e-03,2.004879526793956757e-03,3.042419906705617905e-03,-0.000000000000000000e+00,2.445061923936009407e-03,-0.000000000000000000e+00,4.355112090706825256e-03,6.562391761690378189e-03,1.836136681959033012e-03,6.055437494069337845e-03,-0.000000000000000000e+00,2.382952487096190453e-03,-0.000000000000000000e+00,3.689230186864733696e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.565340371802449226e-03,3.853466827422380447e-03,-0.000000000000000000e+00,4.532125778496265411e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.321667693555355072e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.475513473153114319e-03,3.725158283486962318e-03,3.244021441787481308e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
5.193521734327077866e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.779310103505849838e-03,2.491420833393931389e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.773690994828939438e-03,-0.000000000000000000e+00,6.472456152550876141e-04,-0.000000000000000000e+00,2.144965343177318573e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.666770877316594124e-03,2.182756550610065460e-03,2.867127477657049894e-06,-0.000000000000000000e+00,3.009926294907927513e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.072241321206092834e-03,-0.000000000000000000e+00,4.121801350265741348e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.682752769440412521e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.588741248473525047e-03,3.342585638165473938e-03,-0.000000000000000000e+00,1.456045429222285748e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.518289907835423946e-03,1.279755379073321819e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.473604468628764153e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.865852089598774910e-03,7.616635877639055252e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.336040557362139225e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.701582577079534531e-03
4.940144717693328857e-03,6.311277858912944794e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,7.179954089224338531e-03,5.563877057284116745e-03,-0.000000000000000000e+00,6.051553878933191299e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,7.797449361532926559e-04,-0.000000000000000000e+00,6.015835795551538467e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.870073007419705391e-03,1.379826455377042294e-03,6.929740775376558304e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.565833972766995430e-03,4.893757402896881104e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.223871976137161255e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.229681592434644699e-03,-0.000000000000000000e+00,5.862624384462833405e-03,2.548806369304656982e-03,3.070081584155559540e-03,3.850315930321812630e-03,5.273181945085525513e-03,3.563794889487326145e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,2.858933759853243828e-03,7.007498294115066528e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.005441114306449890e-03,4.464197903871536255e-03,3.033332526683807373e-03,6.078754086047410965e-03,3.238115925341844559e-03,-0.000000000000000000e+00,3.792473813518881798e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.868181750178337097e-03,9.822733773034997284e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,1.060809707269072533e-03,1.282407669350504875e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
7.076221983879804611e-03,2.094104653224349022e-03,-0.000000000000000000e+00,6.741410121321678162e-03,-0.000000000000000000e+00,1.979541266337037086e-03,-0.000000000000000000e+00,3.342535579577088356e-03,7.386263459920883179e-03,5.196069367229938507e-03,1.488250913098454475e-03,2.888362156227231026e-03,5.200293846428394318e-03,3.596652997657656670e-03,2.798184519633650780e-03,-0.000000000000000000e+00,4.884672816842794418e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.123891238123178482e-03,4.600426182150840759e-03,-0.000000000000000000e+00,1.138134484790498391e-05,-0.000000000000000000e+00,2.589398762211203575e-03,-0.000000000000000000e+00,1.353815547190606594e-03,2.208209189120680094e-04,1.108841737732291222e-03,5.999242421239614487e-03,2.554320963099598885e-03,-0.000000000000000000e+00,1.978594111278653145e-03,-0.000000000000000000e+00,1.758923172019422054e-03,7.340895244851708412e-04,5.647280486300587654e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.508517285808920860e-03,3.275090362876653671e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.207465702667832375e-03,4.904984030872583389e-03,4.329731687903404236e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.855511313304305077e-03,4.341554362326860428e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.511159738991409540e-04,6.033687168383039534e-05,-0.000000000000000000e+00,3.601139178499579430e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.060239858925342560e-03,6.082483567297458649e-03,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,4.222689021844416857e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,4.392395727336406708e-03,7.265432737767696381e-03,7.668967591598629951e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,4.299126565456390381e-03,4.864861257374286652e-03,9.420454734936356544e-04,7.268955814652144909e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.379809230566024780e-03,5.030079279094934464e-03,-0.000000000000000000e+00,1.579255331307649612e-03,7.014161441475152969e-03,6.742064375430345535e-03,7.300367578864097595e-03,-0.000000000000000000e+00,4.083430860191583633e-03,-0.000000000000000000e+00,3.890462685376405716e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.090848702006042004e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.837279414758086205e-03,5.197273567318916321e-03,-0.000000000000000000e+00,2.637028228491544724e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,3.757560160011053085e-03,5.796199664473533630e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.124007092788815498e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.369339508935809135e-03,2.229127567261457443e-04,3.609230043366551399e-03,4.994829650968313217e-04,-0.000000000000000000e+00,6.728627718985080719e-03,4.253844264894723892e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.450760316103696823e-03,6.908030249178409576e-03,-0.000000000000000000e+00,2.015400445088744164e-03,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,3.214246593415737152e-03,6.795722292736172676e-04,-0.000000000000000000e+00,1.633151900023221970e-03,3.616984002292156219e-03,2.880946267396211624e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.731360796838998795e-03,5.581101402640342712e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.729772917926311493e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.936167176812887192e-03,1.889483392005786300e-04,6.605145055800676346e-03,4.989716224372386932e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.419011693447828293e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.521086717024445534e-03,1.916963490657508373e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.774819197133183479e-03,1.028517610393464565e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.518435194157063961e-03,8.128664921969175339e-04,-0.000000000000000000e+00,3.280259901657700539e-03,-0.000000000000000000e+00,4.627417307347059250e-03,1.477190293371677399e-03,1.124475849792361259e-03,3.299428150057792664e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.458926178514957428e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.517555538564920425e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.439626052975654602e-03,5.606886465102434158e-03
8.830070146359503269e-04,5.832703318446874619e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,2.921554725617170334e-03,1.417085150023922324e-04,-0.000000000000000000e+00,3.594089299440383911e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.064482498914003372e-03,2.097416203469038010e-03,2.971706911921501160e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.499612703919410706e-03,-0.000000000000000000e+00,2.090120688080787659e-03,-0.000000000000000000e+00,6.244937423616647720e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.850039935670793056e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,4.693014081567525864e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.843918114900588989e-03,4.910173593088984489e-04,-0.000000000000000000e+00,1.914595137350261211e-03,7.533438038080930710e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.328619197010993958e-03,-0.000000000000000000e+00,2.952070906758308411e-03,6.576965097337961197e-03,6.999602541327476501e-03,-0.000000000000000000e+00,2.467217622324824333e-03,3.016792936250567436e-03,-0.000000000000000000e+00,6.479834672063589096e-03,4.138044547289609909e-03,9.582111488271038979e-06,-0.000000000000000000e+00,1.717972685582935810e-03,3.623480675742030144e-03,-0.000000000000000000e+00,5.759139894507825375e-04,5.843661725521087646e-03,4.407948814332485199e-03,-0.000000000000000000e+00,5.373171996325254440e-03,5.500921979546546936e-03,2.045490546151995659e-03,5.550099536776542664e-03,7.349865976721048355e-03,1.926422737597022206e-05,7.612572982907295227e-03
-0.000000000000000000e+00,1.695124199613928795e-03,5.013848654925823212e-03,2.036778721958398819e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.546435920521616936e-03,3.186516929417848587e-03,-0.000000000000000000e+00,1.356895081698894501e-03,-0.000000000000000000e+00,5.587054416537284851e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.034242661669850349e-03,-0.000000000000000000e+00,8.327671675942838192e-04,-0.000000000000000000e+00,5.258146207779645920e-03,3.132939105853438377e-03,3.646958852186799049e-03,7.602130994200706482e-03,2.183343749493360519e-03,-0.000000000000000000e+00,8.228620863519608974e-04,-0.000000000000000000e+00,2.028569811955094337e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.361236541531980038e-04,7.242822088301181793e-03,5.475433077663183212e-03,9.643747471272945404e-04,3.107227850705385208e-03,7.315222173929214478e-03,2.044594613835215569e-03,1.324155833572149277e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.600572537630796432e-03,2.594945486634969711e-03,5.354611668735742569e-03,1.704851048998534679e-03,-0.000000000000000000e+00,2.079215628327801824e-04,4.701773636043071747e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.252199755981564522e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.333632670342922211e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.323967240750789642e-03,3.603584831580519676e-03,-0.000000000000000000e+00,-0.000000000000000000e+00
