1.394892763346433640e-02,2.127022482454776764e-02,1.207747845910489559e-03,6.116805076599121094e-01,6.441610865294933319e-03,7.647309899330139160e-01,1.906611025333404541e-02,9.003392420709133148e-03,2.794479131698608398e-01,2.609688639640808105e-01
7.304999511688947678e-03,8.474807254970073700e-04,3.305735886096954346e-01,5.038422942161560059e-01,3.698875429108738899e-03,2.835564017295837402e-01,6.157045811414718628e-02,3.761368803679943085e-03,3.292852342128753662e-01,2.989849150180816650e-01
4.628833010792732239e-02,2.607511281967163086e-01,8.711769478395581245e-04,2.122456282377243042e-01,2.116629295051097870e-02,9.594406485557556152e-01,9.001359343528747559e-01,2.575431466102600098e-01,1.434472855180501938e-02,1.881352812051773071e-01
8.743523806333541870e-02,7.978399284183979034e-03,1.008234336040914059e-03,2.755809109658002853e-03,2.240591915324330330e-03,5.118243694305419922e-01,7.738570570945739746e-01,5.622291937470436096e-03,3.088738322257995605e-01,4.604086577892303467e-01
4.221114516258239746e-01,6.803475786000490189e-03,2.666291594505310059e-01,4.231647253036499023e-01,6.167537067085504532e-03,7.539115380495786667e-03,6.788366008549928665e-04,4.789234995841979980e-01,1.754290312528610229e-01,5.698685050010681152e-01
1.604129970073699951e-01,9.526368230581283569e-03,6.479882448911666870e-02,7.471448183059692383e-01,3.644685493782162666e-03,7.888618111610412598e-01,2.497640550136566162e-01,9.647632949054241180e-03,2.518469700589776039e-03,4.710495006293058395e-03
1.763823181390762329e-01,2.481581866741180420e-01,4.478866234421730042e-03,1.657334528863430023e-02,4.891979973763227463e-03,1.966837771760765463e-05,4.191610962152481079e-03,7.816372513771057129e-01,6.910858750343322754e-01,1.176190125988796353e-04
9.258978068828582764e-02,4.564602859318256378e-03,7.651793770492076874e-03,8.539927192032337189e-03,3.817263245582580566e-01,3.042227216064929962e-02,3.863494396209716797e-01,6.897550225257873535e-01,1.100009400397539139e-02,1.022832840681076050e-02
8.249614387750625610e-03,1.945773720741271973e+00,2.589016221463680267e-03,3.910859115421772003e-03,4.964310228824615479e-01,5.985743552446365356e-02,3.115153312683105469e-01,4.672743678092956543e-01,5.374009162187576294e-02,1.486189942806959152e-02
5.751152634620666504e-01,3.043928146362304688e-01,9.717701934278011322e-03,5.202418658882379532e-03,3.828887045383453369e-01,4.258311688899993896e-01,5.604317188262939453e-01,3.696324825286865234e-01,6.931517273187637329e-02,2.861468493938446045e-02
3.744712844491004944e-02,1.121556997299194336e+00,1.526922732591629028e-01,2.848330140113830566e-01,1.021277546882629395e+00,6.228044163435697556e-03,5.302897654473781586e-03,3.510045409202575684e-01,2.342006005346775055e-02,5.024159327149391174e-03
4.570709466934204102e-01,1.198378682136535645e+00,2.040820568799972534e-01,3.313712030649185181e-02,2.558705210685729980e-01,4.714537877589464188e-03,5.587060004472732544e-03,1.700059697031974792e-02,3.966436721384525299e-03,1.471852604299783707e-02
2.200647741556167603e-01,1.499450299888849258e-03,2.027505543082952499e-03,1.178352348506450653e-02,4.030519165098667145e-03,4.422789216041564941e-01,9.314423426985740662e-03,2.870221249759197235e-02,4.016411304473876953e-01,5.575897097587585449e-01
1.013098005205392838e-02,8.245762437582015991e-03,4.189176857471466064e-02,1.716058105230331421e-01,1.327839400619268417e-02,7.536015659570693970e-02,1.201666239649057388e-02,4.041513502597808838e-01,7.486186176538467407e-02,1.548919640481472015e-02
1.407270971685647964e-02,8.652917742729187012e-01,3.432970941066741943e-01,6.617344617843627930e-01,9.005843997001647949e-01,8.813086897134780884e-03,2.118337988576968201e-06,5.953137874603271484e-01,2.499691396951675415e-01,1.137753669172525406e-02
1.761983521282672882e-02,4.081555306911468506e-01,7.953723073005676270e-01,1.812238991260528564e-02,1.728910766541957855e-02,1.410237699747085571e-02,6.149303517304360867e-04,2.117842063307762146e-02,4.549014270305633545e-01,-0.000000000000000000e+00
1.550408303737640381e-01,1.308603212237358093e-02,3.287287661805748940e-03,3.860409930348396301e-02,6.782181859016418457e-01,2.578903175890445709e-02,2.516709400879335590e-06,7.118545174598693848e-01,2.627345174551010132e-02,4.309559166431427002e-01
6.351703405380249023e-01,-0.000000000000000000e+00,8.398083969950675964e-03,8.229807019233703613e-02,2.410751022398471832e-02,4.702561721205711365e-02,8.711978793144226074e-01,5.208285525441169739e-03,1.639042980968952179e-02,1.073329331120476127e-04
8.899287134408950806e-02,4.299664497375488281e-01,1.538497507572174072e-01,8.257874846458435059e-01,1.783577539026737213e-02,8.398959636688232422e-01,1.366184442304074764e-04,1.113304682075977325e-02,7.747926283627748489e-03,4.329229891300201416e-01
6.648976206779479980e-01,3.476308584213256836e-01,7.354869842529296875e-01,6.105389595031738281e-01,9.159415960311889648e-03,6.834111176431179047e-03,9.002787992358207703e-03,3.992942869663238525e-01,3.462202250957489014e-01,5.573765039443969727e-01
2.219485342502593994e-01,1.163269951939582825e-02,5.305402874946594238e-01,4.787431657314300537e-01,3.227605018764734268e-03,1.027876883745193481e-02,6.916975602507591248e-03,4.512896835803985596e-01,2.621981203556060791e-01,2.743407487869262695e-01
4.678482115268707275e-01,2.268397074658423662e-04,3.534375727176666260e-01,4.110352136194705963e-03,1.311531849205493927e-02,1.161614730954170227e-01,1.558108031749725342e-01,2.365123033523559570e-01,2.658580839633941650e-01,2.173632383346557617e-03
6.623099446296691895e-01,4.021927248686552048e-03,3.833545837551355362e-03,8.756426163017749786e-03,1.252252608537673950e-01,9.208925999701023102e-03,6.323805451393127441e-01,9.397943504154682159e-03,1.405214518308639526e-02,3.604493737220764160e-01
2.081136107444763184e-01,3.962941409554332495e-04,3.542459569871425629e-03,1.155319362878799438e-01,6.689072847366333008e-01,5.417959764599800110e-02,3.949612379074096680e-01,6.810442078858613968e-03,8.620316162705421448e-03,7.047761678695678711e-01
2.676450833678245544e-02,8.277180045843124390e-02,1.018454357981681824e-01,1.813766546547412872e-02,1.199323218315839767e-02,3.275647759437561035e-01,3.030830839634290896e-07,1.797871291637420654e-02,2.311374992132186890e-01,1.259307842701673508e-03
5.442996025085449219e-01,1.924614794552326202e-02,6.062753200531005859e-01,4.910809397697448730e-01,6.247210316359996796e-03,6.504209637641906738e-01,9.491276741027832031e-02,-0.000000000000000000e+00,2.263163924217224121e-01,6.476967595517635345e-03
3.966120183467864990e-01,8.573951199650764465e-03,1.298685092478990555e-02,1.442296057939529419e-01,1.453115325421094894e-02,4.475869238376617432e-03,1.957599306479096413e-04,3.104901611804962158e-01,4.282039403915405273e-01,2.725325152277946472e-02
1.348154060542583466e-02,7.343245670199394226e-03,4.847364723682403564e-01,3.077337145805358887e-01,1.276111155748367310e-01,1.603027731180191040e-01,1.397600397467613220e-02,3.838250413537025452e-04,1.260703206062316895e-01,1.116107869893312454e-02
1.613729284144937992e-03,1.821075320243835449e+00,1.476337201893329620e-03,2.739542862400412560e-03,1.193879246711730957e-01,2.597097158432006836e-01,1.200868636369705200e-01,1.261210627853870392e-02,3.146469220519065857e-02,4.459426924586296082e-02
8.692750707268714905e-03,6.627684831619262695e-01,1.305392012000083923e-02,5.016223788261413574e-01,1.704224497079849243e-01,1.060198023915290833e-01,2.449849843978881836e-01,4.655494354665279388e-03,4.612343609333038330e-01,2.432936429977416992e-01
2.467977255582809448e-02,-0.000000000000000000e+00,9.112555533647537231e-03,7.277853488922119141e-01,1.141682937741279602e-01,7.458683252334594727e-01,1.604138128459453583e-02,3.314031118861748837e-06,7.668722420930862427e-03,3.112526237964630127e-01
3.557050526142120361e-01,7.511633634567260742e-02,9.514783322811126709e-02,6.924691610038280487e-03,6.729801893234252930e-01,4.130276292562484741e-02,1.201960220932960510e-01,4.127256572246551514e-02,4.509077668190002441e-01,2.614175202324986458e-03
2.569873034954071045e-01,1.698658913373947144e-01,7.255449425429105759e-03,1.038562320172786713e-02,2.987399930134415627e-03,1.210008502006530762e+00,4.562895894050598145e-01,3.564679920673370361e-01,2.490574121475219727e-01,3.697603344917297363e-01
1.456412225961685181e-01,7.190567851066589355e-01,7.088825106620788574e-01,3.454119339585304260e-02,1.309206988662481308e-02,7.996511459350585938e-02,1.935935462825000286e-03,6.740434095263481140e-03,7.074438966810703278e-03,1.331568509340286255e-02
1.386398542672395706e-02,8.004941628314554691e-04,1.371555477380752563e-01,4.865533672273159027e-03,4.135931134223937988e-01,1.200789865106344223e-02,6.977472901344299316e-01,2.850065194070339203e-02,1.889126300811767578e-01,3.081619972363114357e-03
2.260946184396743774e-01,3.666145727038383484e-02,6.510013341903686523e-01,4.428337216377258301e-01,7.270088884979486465e-03,7.614292204380035400e-02,2.655725893419003114e-06,8.525040149688720703e-01,1.363936532288789749e-02,1.603442244231700897e-02
9.519747495651245117e-01,4.181647002696990967e-01,7.657864131033420563e-03,2.220052294433116913e-02,5.441706180572509766e-01,1.137556787580251694e-02,2.404609471559524536e-01,5.635755136609077454e-03,2.874311059713363647e-02,3.076290190219879150e-01
1.076084375381469727e-02,5.421934723854064941e-01,4.131762683391571045e-01,1.397250592708587646e-01,1.069918051362037659e-01,1.147059202194213867e-01,2.848405539989471436e-01,5.071541294455528259e-03,3.105248510837554932e-01,1.185173448175191879e-02
2.073413692414760590e-02,3.711309134960174561e-01,5.440392531454563141e-03,1.258923262357711792e-01,5.369198974221944809e-03,2.576780505478382111e-03,1.182810962200164795e-02,6.238175556063652039e-03,1.740342378616333008e-01,4.862477779388427734e-01
2.977659367024898529e-02,2.384537309408187866e-01,5.452237725257873535e-01,2.861737087368965149e-02,6.035571452230215073e-03,2.036996011156588793e-04,9.797051548957824707e-03,5.073290318250656128e-03,2.002049051225185394e-02,1.380088506266474724e-03
1.671553030610084534e-02,9.166269563138484955e-03,2.241210825741291046e-02,2.723665833473205566e-01,3.063953518867492676e-01,1.484483201056718826e-02,7.953235879540443420e-03,5.874499678611755371e-01,6.157442927360534668e-02,4.591745734214782715e-01
1.300955098122358322e-02,1.386110577732324600e-02,2.460286021232604980e-01,8.550403118133544922e-01,1.599510759115219116e-02,1.904435269534587860e-02,2.191727980971336365e-04,-0.000000000000000000e+00,3.247936666011810303e-01,5.472856163978576660e-01
2.421747446060180664e-01,2.656720578670501709e-01,-0.000000000000000000e+00,2.380873821675777435e-02,1.137166470289230347e-02,6.599424481391906738e-01,2.194826900959014893e-01,5.385630298405885696e-03,1.383298039436340332e-01,8.252459168434143066e-01
1.736859828233718872e-01,7.371716201305389404e-03,2.621059417724609375e-01,2.621790766716003418e-01,3.955209553241729736e-01,7.596110459417104721e-03,3.143619280308485031e-03,3.460050821304321289e-01,1.652218699455261230e-01,1.223499048501253128e-02
1.367031875997781754e-02,8.460799232125282288e-03,1.282248497009277344e+00,6.791622042655944824e-01,2.130278619006276131e-03,3.852031528949737549e-01,6.263677775859832764e-02,6.643743067979812622e-02,2.893467061221599579e-02,1.240298617631196976e-02
1.669063605368137360e-02,1.495870877988636494e-03,1.233765110373497009e-02,1.078136451542377472e-02,2.595033049583435059e-01,6.425581406801939011e-03,2.504404783248901367e-01,6.330707073211669922e-01,4.052462056279182434e-02,2.605803906917572021e-01
